http://mashable.com/2013/01/07/entrepreneur-trends-2013/,731,8,397,0.624678662,0.999999996,0.805668013,11,0,1,0,5.445843829,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.866666195,0.033333489,0.03333353,0.033333369,0.033333417,0.374313754,0.212487702,0.065491184,0.010075567,0.866666667,0.133333333,0.381847319,0.033333333,1,-0.144642857,-0.2,-0.1,0,0,0.5,0,3100
http://mashable.com/2013/01/07/facebook-sick-app/,731,11,103,0.689320382,0.999999984,0.8064516,3,1,1,0,4.844660194,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,5000,1,0,0,0,0,0,0,0,0.437373579,0.200363493,0.033456789,0.033403472,0.295402666,0.423611111,0.118055556,0.029126214,0.009708738,0.75,0.25,0.277777778,0.033333333,0.5,-0.125,-0.125,-0.125,0.857142857,-0.714285714,0.357142857,0.714285714,5700
http://mashable.com/2013/01/07/felt-audio-pulse-speaker/,731,8,1207,0.410579345,0.999999999,0.548969071,24,24,42,0,4.716652858,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,2829.541667,1,0,0,0,0,0,0,0,0.025000582,0.025163367,0.025000551,0.025000235,0.899835265,0.539251643,0.288259179,0.069594035,0.011599006,0.857142857,0.142857143,0.426568491,0.1,1,-0.226785714,-0.5,-0.05,0.5,0,0,0,17100
http://mashable.com/2013/01/07/ford-glympse/,731,13,1248,0.390637611,0.999999999,0.523388116,21,19,20,0,4.686698718,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3151.157895,1,0,0,0,0,0,0,0,0.020068747,0.020004525,0.020018508,0.020008425,0.919899795,0.506535132,0.290440393,0.068108974,0.011217949,0.858585859,0.141414141,0.408244716,0.1,1,-0.206547619,-0.5,-0.05,0,0,0.5,0,2800
http://mashable.com/2013/01/07/ftc-google-leaks/,731,9,391,0.510256409,0.999999996,0.649999997,9,2,1,1,5.296675192,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,704,704,704,1,0,0,0,0,0,0,0,0.028774389,0.028577206,0.680662392,0.028573875,0.233412138,0.284210526,0.033333333,0.017902813,0.00511509,0.777777778,0.222222222,0.15,0.05,0.35,-0.108333333,-0.166666667,-0.05,0,0,0.5,0,598
http://mashable.com/2013/01/07/fujifilm-50x-superzoom/,731,11,1154,0.427304964,0.999999999,0.572815533,20,20,20,0,4.629982669,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3151.157895,1,0,0,0,0,0,0,0,0.311931164,0.232677833,0.02857502,0.028574292,0.398241691,0.533657622,0.268667865,0.074523397,0.016464471,0.819047619,0.180952381,0.416342998,0.1,1,-0.230263158,-0.5,-0.05,0,0,0.5,0,445
http://mashable.com/2013/01/07/hillary-clinton-helmet/,731,11,125,0.674796742,0.999999987,0.797468344,1,1,1,0,4.824,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16100,16100,16100,1,0,0,0,0,0,0,0,0.033333533,0.033335451,0.69998514,0.200010579,0.033335296,0.396401515,0.210795455,0.048,0,1,0,0.281060606,0.1,0.6,0,0,0,0.45,0.4,0.05,0.4,1500
http://mashable.com/2013/01/07/htc-q1/,731,13,244,0.559999998,0.999999993,0.680272104,3,2,1,0,4.422131148,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2800,2800,2800,1,0,0,0,0,0,0,0,0.300293733,0.050000976,0.050001026,0.050000176,0.549704089,0.331639929,-0.092305407,0.016393443,0.024590164,0.4,0.6,0.292424242,0.136363636,0.433333333,-0.456481481,-1,-0.125,0.7,-0.4,0.2,0.4,852
http://mashable.com/2013/01/07/huawei-ascend-mate/,731,8,266,0.572580643,0.999999993,0.72108843,5,2,1,0,4.259398496,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,924,924,924,1,0,0,0,0,0,0,0,0.020006297,0.367327915,0.020190861,0.020003927,0.572470999,0.313095238,0.048701299,0.011278195,0.011278195,0.5,0.5,0.295238095,0.25,0.35,-0.116666667,-0.2,-0.05,0.9,0.4,0.4,0.4,783
http://mashable.com/2013/01/07/iheartradio-app-perfect-for/,731,8,331,0.56269113,0.999999995,0.724489792,5,3,1,0,4.782477341,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2500,2500,2500,1,0,0,0,0,0,0,0,0.022243456,0.022587197,0.133363343,0.132968812,0.688837193,0.560695733,0.295414348,0.060422961,0.009063444,0.869565217,0.130434783,0.556558442,0.1,1,-0.263888889,-0.5,-0.125,0,0,0.5,0,1500
http://mashable.com/2013/01/07/intel-awesome-laptop/,731,12,1225,0.385451505,0.999999999,0.508519003,22,22,28,0,4.635918367,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545,16000,3035.65,1,0,0,0,0,0,0,0,0.022274944,0.362350365,0.022224763,0.022349204,0.570800725,0.480777661,0.242447155,0.064489796,0.016326531,0.797979798,0.202020202,0.417415201,0.05,1,-0.202291667,-0.5,-0.05,0.5,0.5,0,0.5,1800
http://mashable.com/2013/01/07/isp02-iphone-take-your-pulse/,731,10,243,0.619246859,0.999999992,0.824427475,1,1,0,0,4.382716049,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.020040899,0.02003078,0.020014702,0.020008404,0.919905214,0.517984307,0.155603355,0.049382716,0.020576132,0.705882353,0.294117647,0.333297258,0.136363636,0.6,-0.1775,-0.3125,-0.125,0,0,0.5,0,462
http://mashable.com/2013/01/07/jobs-contently/,731,11,723,0.490934448,0.999999998,0.642241378,18,1,1,0,5.228215768,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.866656685,0.033337208,0.033335483,0.033335664,0.03333496,0.375048678,0.182696038,0.06362379,0.008298755,0.884615385,0.115384615,0.340572181,0.033333333,1,-0.213888889,-0.6,-0.1,0.5,0.5,0,0.5,425
http://mashable.com/2013/01/07/land-a-job-at-spotify/,731,8,708,0.48221906,0.999999998,0.68811881,8,3,1,1,4.620056497,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6100,6100,6100,1,0,0,0,0,0,0,0,0.744048577,0.169323996,0.028571732,0.02948359,0.028572105,0.491427884,0.138938707,0.055084746,0.015536723,0.78,0.22,0.291941392,0.1,1,-0.244444444,-0.5,-0.05,0,0,0.5,0,3200
http://mashable.com/2013/01/07/lego-taking-robotics-to-next-level-with-mindstorms-ev3/,731,10,633,0.476038338,0.999999998,0.579572445,2,2,19,0,4.985781991,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.028645181,0.200299617,0.028574801,0.028749823,0.713730578,0.531972337,0.180076022,0.05371248,0.011058452,0.829268293,0.170731707,0.29803285,0.1,0.6,-0.341666667,-0.8,-0.1,0,0,0.5,0,3900
http://mashable.com/2013/01/07/lg-oled-tv-price/,731,14,290,0.611510789,0.999999994,0.761904757,0,0,14,0,4.068965517,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.022244801,0.306856236,0.022231033,0.022224163,0.626443767,0.57190673,0.318121802,0.062068966,0.010344828,0.857142857,0.142857143,0.438908129,0.136363636,1,-0.177777778,-0.4,-0.008333333,0,0,0.5,0,480
